"","Date","Colony","Ant.ID","Pair.ID","Ant.In.Pair","Time","Junction","Entered.From","Exited.Toward","Action..inspect.ignore.","Inspect","Num.Inspections","Node.From","Node.To","Direction.From","Width.From","Rel.Width.From","Direction.To","Width.To","Rel.Width.To","Turn.Type","Turn.Width","Turn.Trunk"
"1313","7/7/21","21-BA2","2B","2","B",NA,"2",NA,"20",NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1314","7/7/21","21-BA2","2B","2","B",NA,"2","20","4",NA,FALSE,0,"20","4","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"1315","7/7/21","21-BA2","2B","2","B",NA,"2","4",NA,NA,FALSE,0,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"1316","7/7/21","21-BA2","2B","2","B",NA,"0",NA,"1",NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"1317","7/7/21","21-BA2","2B","2","B",NA,"0","1",NA,NA,FALSE,0,"1","1","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"1318","7/7/21","21-BA2","2B","2","B",NA,"1",NA,NA,NA,FALSE,0,"0","0","right",0.6,"wide","right",0.6,"wide","U",NA,NA
"1319","7/7/21","21-BA2","2B","2","B",NA,"0",NA,NA,NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"1320","7/7/21","21-BA2","2B","2","B",NA,"2",NA,NA,NA,FALSE,0,"0","4","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"1321","7/7/21","21-BA2","2B","2","B",NA,"4",NA,NA,NA,FALSE,0,"2","40","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"1322","7/7/21","21-BA2","2B","2","B",NA,"40",NA,NA,NA,FALSE,0,"4","41","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"1323","7/7/21","21-BA2","2B","2","B",NA,"41",NA,"412",NA,FALSE,0,"40","412","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"1324","7/7/21","21-BA2","2B","2","B",NA,"41","412",NA,NA,FALSE,0,"412","40","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
"1325","7/7/21","21-BA2","2B","2","B",NA,"40",NA,NA,NA,FALSE,0,"41","4","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"1326","7/7/21","21-BA2","2B","2","B",NA,"4",NA,NA,NA,FALSE,0,"40","6","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"1327","7/7/21","21-BA2","2B","2","B",NA,"6",NA,"60",NA,FALSE,0,"4","60","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1328","7/7/21","21-BA2","2B","2","B",NA,"6","60",NA,NA,FALSE,0,"60","8","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"1329","7/7/21","21-BA2","2B","2","B",NA,"8",NA,NA,NA,FALSE,0,"6","82","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"1330","7/7/21","21-BA2","2B","2","B",NA,"8",NA,NA,NA,FALSE,0,"82","81","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"1331","7/7/21","21-BA2","2B","2","B",NA,"8",NA,NA,NA,FALSE,1,"81","6","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"1332","7/7/21","21-BA2","2B","2","B",NA,"6",NA,NA,NA,FALSE,1,"8","60","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"1333","7/7/21","21-BA2","2B","2","B",NA,"60",NA,NA,NA,FALSE,1,"6","61","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1334","7/7/21","21-BA2","2B","2","B",NA,"60",NA,NA,NA,FALSE,2,"61","62","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"1335","7/7/21","21-BA2","2B","2","B",NA,"60",NA,NA,NA,FALSE,2,"62","6","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"1336","7/7/21","21-BA2","2B","2","B",NA,"6",NA,NA,NA,FALSE,2,"60","4","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"1337","7/7/21","21-BA2","2B","2","B",NA,"4",NA,NA,NA,FALSE,2,"6","2","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"1338","7/7/21","21-BA2","2B","2","B",NA,"2",NA,NA,NA,FALSE,2,"4","20","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"1339","7/7/21","21-BA2","2B","2","B",NA,"20",NA,NA,NA,FALSE,2,"2","2","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"1340","7/7/21","21-BA2","2B","2","B",NA,"2",NA,"0",NA,FALSE,2,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"1341","7/7/21","21-BA2","2B","2","B",NA,"2","0","4",NA,FALSE,2,"0","4","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"1342","7/7/21","21-BA2","2B","2","B",NA,"2","4","20",NA,FALSE,2,"4","20","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"1343","7/7/21","21-BA2","2B","2","B",NA,"2","20","0",NA,FALSE,2,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"1344","7/7/21","21-BA2","2B","2","B",NA,"2","0",NA,NA,FALSE,2,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1345","7/7/21","21-BA2","2B","2","B",NA,"20",NA,"22",NA,FALSE,2,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"1346","7/7/21","21-BA2","2B","2","B",NA,"20","22",NA,NA,FALSE,2,"22","21","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"1347","7/7/21","21-BA2","2B","2","B",NA,"21",NA,NA,NA,FALSE,2,"20","212","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"1348","7/7/21","21-BA2","2B","2","B",NA,"212",NA,NA,NA,FALSE,2,"21","21","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"1349","7/7/21","21-BA2","2B","2","B",NA,"21",NA,NA,NA,FALSE,2,"212","211","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"1350","7/7/21","21-BA2","2B","2","B",NA,"211",NA,NA,NA,FALSE,2,"21","2111","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"1351","7/7/21","21-BA2","2B","2","B",NA,"211",NA,NA,NA,FALSE,2,"2111","21","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"1352","7/7/21","21-BA2","2B","2","B",NA,"21",NA,NA,NA,FALSE,2,"211","20","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"1353","7/7/21","21-BA2","2B","2","B",NA,"20",NA,NA,NA,FALSE,2,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"1354","7/7/21","21-BA2","2B","2","B",NA,"2",NA,"20",NA,FALSE,2,"20","20","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"1355","7/7/21","21-BA2","2B","2","B",NA,"2","20","4",NA,FALSE,2,"20","4","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"1356","7/7/21","21-BA2","2B","2","B",NA,"2","4","0",NA,FALSE,2,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"1357","7/7/21","21-BA2","2B","2","B",NA,"2","0","20",NA,FALSE,2,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1358","7/7/21","21-BA2","2B","2","B",NA,"2","20",NA,NA,FALSE,2,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"1359","7/7/21","21-BA2","2B","2","B",NA,"0",NA,NA,NA,FALSE,2,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"1360","7/7/21","21-BA2","3A","3","A","3:16","0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"1361","7/7/21","21-BA2","3A","3","A",NA,"1",NA,NA,NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"1362","7/7/21","21-BA2","3A","3","A",NA,"10",NA,NA,NA,FALSE,0,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"1363","7/7/21","21-BA2","3A","3","A",NA,"12",NA,NA,NA,FALSE,0,"10","121","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"1364","7/7/21","21-BA2","3A","3","A",NA,"121",NA,NA,NA,FALSE,0,"12","1211","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"1365","7/7/21","21-BA2","3A","3","A",NA,"121",NA,NA,NA,FALSE,0,"1211","12","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"1366","7/7/21","21-BA2","3A","3","A",NA,"12",NA,NA,NA,FALSE,0,"121","10","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"1367","7/7/21","21-BA2","3A","3","A",NA,"10",NA,NA,NA,FALSE,0,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"1368","7/7/21","21-BA2","3A","3","A",NA,"1",NA,"0",NA,FALSE,0,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"1369","7/7/21","21-BA2","3A","3","A",NA,"1","0","3",NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"1370","7/7/21","21-BA2","3A","3","A",NA,"1","3",NA,NA,FALSE,0,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"1371","7/7/21","21-BA2","3A","3","A",NA,"0",NA,NA,NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1372","7/7/21","21-BA2","3A","3","A",NA,"0",NA,NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"1373","7/7/21","21-BA2","3A","3","A",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1374","7/7/21","21-BA2","3A","3","A",NA,"20",NA,NA,NA,FALSE,0,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1375","7/7/21","21-BA2","3A","3","A",NA,"21",NA,NA,NA,FALSE,0,"20","212","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"1376","7/7/21","21-BA2","3A","3","A",NA,"212",NA,NA,NA,FALSE,0,"21","2121","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1377","7/7/21","21-BA2","3A","3","A",NA,"212",NA,NA,NA,FALSE,1,"2121","2122","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"1378","7/7/21","21-BA2","3A","3","A",NA,"212",NA,"21",NA,FALSE,2,"2122","21","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"1379","7/7/21","21-BA2","3A","3","A",NA,"212","21",NA,NA,FALSE,2,"21","2121","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1380","7/7/21","21-BA2","3A","3","A",NA,"212",NA,NA,NA,FALSE,3,"2121","21","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"1381","7/7/21","21-BA2","3A","3","A",NA,"21",NA,NA,NA,FALSE,3,"212","211","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"1382","7/7/21","21-BA2","3A","3","A",NA,"211",NA,NA,NA,FALSE,3,"21","2112","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"1383","7/7/21","21-BA2","3A","3","A",NA,"211",NA,NA,NA,FALSE,4,"2112","2111","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"1384","7/7/21","21-BA2","3A","3","A",NA,"211",NA,NA,NA,FALSE,4,"2111","21","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"1385","7/7/21","21-BA2","3A","3","A",NA,"21",NA,NA,NA,FALSE,4,"211","20","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"1386","7/7/21","21-BA2","3A","3","A",NA,"20",NA,"2",NA,FALSE,4,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"1387","7/7/21","21-BA2","3A","3","A",NA,"20","2","22",NA,FALSE,4,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"1388","7/7/21","21-BA2","3A","3","A",NA,"20","22",NA,NA,FALSE,4,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"1389","7/7/21","21-BA2","3A","3","A",NA,"2",NA,NA,NA,FALSE,4,"20","20","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"1390","7/7/21","21-BA2","3A","3","A",NA,"20",NA,NA,NA,FALSE,4,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1391","7/7/21","21-BA2","3A","3","A",NA,"21",NA,"211",NA,FALSE,4,"20","211","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"1392","7/7/21","21-BA2","3A","3","A",NA,"21","211",NA,NA,FALSE,4,"211","212","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"1393","7/7/21","21-BA2","3A","3","A",NA,"212",NA,NA,NA,FALSE,4,"21","2121","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1394","7/7/21","21-BA2","3A","3","A",NA,"212",NA,NA,NA,FALSE,4,"2121","21","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"1395","7/7/21","21-BA2","3A","3","A",NA,"21",NA,NA,NA,FALSE,4,"212","20","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"1396","7/7/21","21-BA2","3A","3","A",NA,"20",NA,"22",NA,FALSE,4,"21","22","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"1397","7/7/21","21-BA2","3A","3","A",NA,"20","22",NA,NA,FALSE,4,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"1398","7/7/21","21-BA2","3A","3","A",NA,"2",NA,NA,NA,FALSE,4,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"1399","7/7/21","21-BA2","3A","3","A",NA,"0",NA,"1",NA,FALSE,4,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"1400","7/7/21","21-BA2","3A","3","A",NA,"0","1",NA,NA,FALSE,4,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"1401","7/7/21","21-BA2","3A","3","A",NA,"2",NA,NA,NA,FALSE,4,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1402","7/7/21","21-BA2","3A","3","A",NA,"20",NA,"21",NA,FALSE,4,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1403","7/7/21","21-BA2","3A","3","A",NA,"20","21",NA,NA,FALSE,4,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"1404","7/7/21","21-BA2","3A","3","A",NA,"2",NA,"4",NA,FALSE,4,"20","4","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"1405","7/7/21","21-BA2","3A","3","A",NA,"2","4","0",NA,FALSE,4,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"1406","7/7/21","21-BA2","3A","3","A",NA,"2","0",NA,NA,FALSE,4,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1407","7/7/21","21-BA2","3A","3","A",NA,"20",NA,"21",NA,FALSE,4,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1408","7/7/21","21-BA2","3A","3","A",NA,"20","21",NA,NA,FALSE,4,"21","22","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"1409","7/7/21","21-BA2","3A","3","A",NA,"22",NA,NA,NA,FALSE,4,"20","221","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"1410","7/7/21","21-BA2","3A","3","A",NA,"221",NA,NA,NA,FALSE,4,"22","2212","main",0.25,"narrow","right",0.25,"narrow","R","=","away.from.trunk"
"1411","7/7/21","21-BA2","3A","3","A",NA,"221",NA,"22",NA,FALSE,5,"2212","22","right",0.25,"narrow","main",0.25,"narrow","L","=","to.trunk"
"1412","7/7/21","21-BA2","3A","3","A",NA,"221","22",NA,NA,FALSE,5,"22","2212","main",0.25,"narrow","right",0.25,"narrow","R","=","away.from.trunk"
"1413","7/7/21","21-BA2","3A","3","A",NA,"221",NA,NA,NA,FALSE,6,"2212","2211","right",0.25,"narrow","left",0.25,"narrow","R","=","away.from.trunk"
"1414","7/7/21","21-BA2","3A","3","A",NA,"221",NA,NA,NA,FALSE,6,"2211","2212","left",0.25,"narrow","right",0.25,"narrow","L","=","away.from.trunk"
"1415","7/7/21","21-BA2","3A","3","A",NA,"221",NA,NA,NA,FALSE,6,"2212","22","right",0.25,"narrow","main",0.25,"narrow","L","=","to.trunk"
"1416","7/7/21","21-BA2","3A","3","A",NA,"22",NA,"20",NA,FALSE,6,"221","20","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"1417","7/7/21","21-BA2","3A","3","A",NA,"22","20",NA,NA,FALSE,6,"20","222","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"1418","7/7/21","21-BA2","3A","3","A",NA,"222",NA,NA,NA,FALSE,6,"22","22","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"1419","7/7/21","21-BA2","3A","3","A",NA,"22",NA,NA,NA,FALSE,6,"222","20","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"1420","7/7/21","21-BA2","3A","3","A",NA,"20",NA,NA,NA,FALSE,6,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"1421","7/7/21","21-BA2","3A","3","A",NA,"2",NA,NA,NA,FALSE,6,"20","20","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"1422","7/7/21","21-BA2","3A","3","A",NA,"20",NA,"22",NA,FALSE,6,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"1423","7/7/21","21-BA2","3A","3","A",NA,"20","22",NA,NA,FALSE,6,"22","21","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"1424","7/7/21","21-BA2","3A","3","A",NA,"21",NA,NA,NA,FALSE,6,"20","212","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"1425","7/7/21","21-BA2","3A","3","A",NA,"212",NA,NA,NA,FALSE,6,"21","2121","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1426","7/7/21","21-BA2","3A","3","A",NA,"212",NA,NA,NA,FALSE,6,"2121","21","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"1427","7/7/21","21-BA2","3A","3","A",NA,"21",NA,NA,NA,FALSE,6,"212","20","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"1428","7/7/21","21-BA2","3A","3","A",NA,"20",NA,"2",NA,FALSE,6,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"1429","7/7/21","21-BA2","3A","3","A",NA,"20","2","21",NA,FALSE,6,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1430","7/7/21","21-BA2","3A","3","A",NA,"20","21","22",NA,FALSE,6,"21","22","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"1431","7/7/21","21-BA2","3A","3","A",NA,"20","22","2",NA,FALSE,6,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"1432","7/7/21","21-BA2","3A","3","A",NA,"20","2",NA,NA,FALSE,6,"2","2","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"1433","7/7/21","21-BA2","3A","3","A",NA,"2",NA,NA,NA,FALSE,6,"20","20","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"1434","7/7/21","21-BA2","3A","3","A",NA,"20",NA,NA,NA,FALSE,6,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"1435","7/7/21","21-BA2","3A","3","A",NA,"21",NA,NA,NA,FALSE,6,"20","212","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"1436","7/7/21","21-BA2","3A","3","A",NA,"212",NA,NA,NA,FALSE,6,"21","21","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"1437","7/7/21","21-BA2","3A","3","A",NA,"21",NA,NA,NA,FALSE,6,"212","20","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"1438","7/7/21","21-BA2","3A","3","A",NA,"20",NA,NA,NA,FALSE,6,"21","22","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"1439","7/7/21","21-BA2","3A","3","A",NA,"22",NA,NA,NA,FALSE,6,"20","221","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"1440","7/7/21","21-BA2","3A","3","A",NA,"221",NA,NA,NA,FALSE,6,"22","2211","main",0.25,"narrow","left",0.25,"narrow","L","=","away.from.trunk"
"1441","7/7/21","21-BA2","3A","3","A",NA,"221",NA,NA,NA,FALSE,6,"2211","2212","left",0.25,"narrow","right",0.25,"narrow","L","=","away.from.trunk"
"1442","7/7/21","21-BA2","3A","3","A",NA,"221",NA,NA,NA,FALSE,6,"2212","22","right",0.25,"narrow","main",0.25,"narrow","L","=","to.trunk"
"1443","7/7/21","21-BA2","3A","3","A",NA,"22",NA,NA,NA,FALSE,6,"221","222","left",0.25,"narrow","right",0.34,"wide","L","=","away.from.trunk"
"1444","7/7/21","21-BA2","3A","3","A",NA,"222",NA,NA,NA,FALSE,6,"22","2221","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"1445","7/7/21","21-BA2","3A","3","A",NA,"222",NA,NA,NA,FALSE,7,"2221","22","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"1446","7/7/21","21-BA2","3A","3","A",NA,"22",NA,NA,NA,FALSE,7,"222","221","right",0.34,"wide","left",0.25,"narrow","R","N","away.from.trunk"
"1447","7/7/21","21-BA2","3A","3","A",NA,"221",NA,NA,NA,FALSE,7,"22","22","main",0.25,"narrow","main",0.25,"narrow","U",NA,NA
"1448","7/7/21","21-BA2","3A","3","A",NA,"22",NA,NA,NA,FALSE,7,"221","20","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"1449","7/7/21","21-BA2","3A","3","A",NA,"20",NA,NA,NA,FALSE,7,"22","21","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"1450","7/7/21","21-BA2","3A","3","A","15:36","21",NA,NA,NA,FALSE,7,"20","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451","7/7/21","21-BA2","3B","3","B","15:51","0",NA,NA,NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"1452","7/7/21","21-BA2","3B","3","B",NA,"0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"1453","7/7/21","21-BA2","3B","3","B",NA,"1",NA,"10",NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"1454","7/7/21","21-BA2","3B","3","B",NA,"1","10",NA,NA,FALSE,0,"10","3","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"1455","7/7/21","21-BA2","3B","3","B",NA,"3",NA,NA,NA,FALSE,0,"1","1","left",0.6,"wide","left",0.6,"wide","U",NA,NA
"1456","7/7/21","21-BA2","3B","3","B",NA,"1",NA,NA,NA,FALSE,0,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"1457","7/7/21","21-BA2","3B","3","B",NA,"0",NA,NA,NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1458","7/7/21","21-BA2","3B","3","B",NA,"0",NA,"1",NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"1459","7/7/21","21-BA2","3B","3","B",NA,"0","1",NA,NA,FALSE,0,"1","1","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"1460","7/7/21","21-BA2","3B","3","B",NA,"1",NA,NA,NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"1461","7/7/21","21-BA2","3B","3","B",NA,"3",NA,NA,NA,FALSE,0,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"1462","7/7/21","21-BA2","3B","3","B",NA,"5",NA,NA,NA,FALSE,0,"3","7","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"1463","7/7/21","21-BA2","3B","3","B",NA,"7",NA,NA,NA,FALSE,0,"5","71","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"1464","7/7/21","21-BA2","3B","3","B",NA,"7",NA,NA,NA,FALSE,1,"71","5","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"1465","7/7/21","21-BA2","3B","3","B",NA,"5",NA,NA,NA,FALSE,1,"7","50","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1466","7/7/21","21-BA2","3B","3","B",NA,"50",NA,NA,NA,FALSE,1,"5","52","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"1467","7/7/21","21-BA2","3B","3","B",NA,"50",NA,NA,NA,FALSE,2,"52","51","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"1468","7/7/21","21-BA2","3B","3","B",NA,"50",NA,NA,NA,FALSE,3,"51","5","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"1469","7/7/21","21-BA2","3B","3","B",NA,"5",NA,"50",NA,FALSE,3,"50","50","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"1470","7/7/21","21-BA2","3B","3","B",NA,"5","50",NA,NA,FALSE,3,"50","3","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"1471","7/7/21","21-BA2","3B","3","B",NA,"3",NA,NA,NA,FALSE,3,"5","30","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"1472","7/7/21","21-BA2","3B","3","B",NA,"30",NA,NA,NA,FALSE,3,"3","32","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"1473","7/7/21","21-BA2","3B","3","B",NA,"32",NA,NA,NA,FALSE,3,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"1474","7/7/21","21-BA2","3B","3","B",NA,"32",NA,NA,NA,FALSE,3,"321","30","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"1475","7/7/21","21-BA2","3B","3","B",NA,"30",NA,"31",NA,FALSE,3,"32","31","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"1476","7/7/21","21-BA2","3B","3","B",NA,"30","31",NA,NA,FALSE,3,"31","3","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"1477","7/7/21","21-BA2","3B","3","B",NA,"3",NA,NA,NA,FALSE,3,"30","1","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"1478","7/7/21","21-BA2","3B","3","B",NA,"1",NA,NA,NA,FALSE,3,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"1479","7/7/21","21-BA2","3B","3","B",NA,"0",NA,"1",NA,FALSE,3,"1","1","main",0.6,"wide","main",0.6,"wide","U",NA,NA
